EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
RM1015,31,26-35,No,Travel_Rarely,182,Research & Development,8,5,Life Sciences,1,1430,1,Female,93,3,4,Research Director,2,Single,"$16,422.00",15k+,8847,3,Y,No,11,3,3,80,0,9,3,4,3,2,1,0
RM1016,34,26-35,No,Travel_Frequently,560,Research & Development,1,4,Other,1,1431,4,Male,91,3,1,Research Scientist,1,Divorced,"$2,996.00",Upto 5k,20284,5,Y,No,14,3,3,80,2,10,2,3,4,3,1,3
RM1017,31,26-35,Yes,Travel_Rarely,202,Research & Development,8,3,Life Sciences,1,1433,1,Female,34,2,1,Research Scientist,2,Single,"$1,261.00",Upto 5k,22262,1,Y,No,12,3,3,80,0,1,3,4,1,0,0,0
RM1018,27,26-35,No,Travel_Rarely,1377,Research & Development,11,1,Life Sciences,1,1434,2,Male,91,3,1,Laboratory Technician,1,Married,"$2,099.00",Upto 5k,7679,0,Y,No,14,3,2,80,0,6,3,4,5,0,1,4
RM1019,36,36-45,No,Travel_Rarely,172,Research & Development,4,4,Life Sciences,1,1435,1,Male,37,2,2,Laboratory Technician,4,Single,"$5,810.00",5k-10k,22604,1,Y,No,16,3,3,80,0,10,2,2,10,4,1,8
RM102,32,26-35,No,Travel_Rarely,827,Research & Development,1,1,Life Sciences,1,134,4,Male,71,3,1,Research Scientist,1,Single,"$2,956.00",Upto 5k,15178,1,Y,No,13,3,4,80,0,1,2,3,1,0,0,0
RM1020,36,36-45,No,Travel_Rarely,329,Sales,16,4,Marketing,1,1436,3,Female,98,2,2,Sales Executive,1,Married,"$5,647.00",5k-10k,13494,4,Y,No,13,3,1,80,2,11,3,2,3,2,0,2
RM1021,47,46-55,No,Travel_Rarely,465,Research & Development,1,3,Technical Degree,1,1438,1,Male,74,3,1,Research Scientist,4,Married,"$3,420.00",Upto 5k,10205,7,Y,No,12,3,3,80,1,17,2,2,6,5,1,2
RM1022,25,18-25,Yes,Travel_Rarely,383,Sales,9,2,Life Sciences,1,1439,1,Male,68,2,1,Sales Representative,1,Married,"$4,400.00",Upto 5k,15182,3,Y,No,12,3,1,80,0,6,2,3,3,2,2,2
RM1023,37,36-45,No,Non-Travel,1413,Research & Development,5,2,Technical Degree,1,1440,3,Male,84,4,1,Laboratory Technician,3,Single,"$3,500.00",Upto 5k,25470,0,Y,No,14,3,1,80,0,7,2,1,6,5,1,3
RM1024,56,55+,No,Travel_Rarely,1255,Research & Development,1,2,Life Sciences,1,1441,1,Female,90,3,1,Research Scientist,1,Married,"$2,066.00",Upto 5k,10494,2,Y,No,22,4,4,80,1,5,3,4,3,2,1,0
RM1025,47,46-55,No,Travel_Rarely,359,Research & Development,2,4,Medical,1,1443,1,Female,82,3,4,Research Director,3,Married,"$17,169.00",15k+,26703,3,Y,No,19,3,2,80,2,26,2,4,20,17,5,6
RM1026,24,18-25,No,Travel_Rarely,1476,Sales,4,1,Medical,1,1445,4,Female,42,3,2,Sales Executive,3,Married,"$4,162.00",Upto 5k,15211,1,Y,Yes,12,3,3,80,2,5,3,3,5,4,0,3
RM1027,32,26-35,No,Travel_Rarely,601,Sales,7,5,Marketing,1,1446,4,Male,97,3,2,Sales Executive,4,Married,"$9,204.00",5k-10k,23343,4,Y,No,12,3,3,80,1,7,3,2,4,3,0,3
RM1028,34,26-35,No,Travel_Rarely,401,Research & Development,1,3,Life Sciences,1,1447,4,Female,86,2,1,Laboratory Technician,2,Married,"$3,294.00",Upto 5k,3708,5,Y,No,17,3,1,80,1,7,2,2,5,4,0,2
RM1029,41,36-45,No,Travel_Rarely,1283,Research & Development,5,5,Medical,1,1448,2,Male,90,4,1,Research Scientist,3,Married,"$2,127.00",Upto 5k,5561,2,Y,Yes,12,3,1,80,0,7,5,2,4,2,0,3
RM103,20,18-25,Yes,Travel_Frequently,871,Research & Development,6,3,Life Sciences,1,137,4,Female,66,2,1,Laboratory Technician,4,Single,"$2,926.00",Upto 5k,19783,1,Y,Yes,18,3,2,80,0,1,5,3,1,0,1,0
RM1030,40,36-45,No,Non-Travel,663,Research & Development,9,4,Other,1,1449,3,Male,81,3,2,Laboratory Technician,3,Divorced,"$3,975.00",Upto 5k,23099,3,Y,No,11,3,3,80,2,11,2,4,8,7,0,7
RM1031,31,26-35,No,Travel_Rarely,326,Sales,8,2,Life Sciences,1,1453,1,Male,31,3,3,Sales Executive,4,Divorced,"$10,793.00",10k-15k,8386,1,Y,No,18,3,1,80,1,13,5,3,13,7,9,9
RM1032,46,46-55,Yes,Travel_Rarely,377,Sales,9,3,Marketing,1,1457,1,Male,52,3,3,Sales Executive,4,Divorced,"$10,096.00",10k-15k,15986,4,Y,No,11,3,1,80,1,28,1,4,7,7,4,3
RM1033,39,36-45,Yes,Non-Travel,592,Research & Development,2,3,Life Sciences,1,1458,1,Female,54,2,1,Laboratory Technician,1,Single,"$3,646.00",Upto 5k,17181,2,Y,Yes,23,4,2,80,0,11,2,4,1,0,0,0
RM1034,31,26-35,Yes,Travel_Frequently,1445,Research & Development,1,5,Life Sciences,1,1459,3,Female,100,4,3,Manufacturing Director,2,Single,"$7,446.00",5k-10k,8931,1,Y,No,11,3,1,80,0,10,2,3,10,8,4,7
RM1035,45,36-45,No,Travel_Rarely,1038,Research & Development,20,3,Medical,1,1460,2,Male,95,1,3,Healthcare Representative,1,Divorced,"$10,851.00",10k-15k,19863,2,Y,Yes,18,3,2,80,1,24,2,3,7,7,0,7
RM1036,31,26-35,No,Travel_Rarely,1398,Human Resources,8,2,Medical,1,1461,4,Female,96,4,1,Human Resources,2,Single,"$2,109.00",Upto 5k,24609,9,Y,No,18,3,4,80,0,8,3,3,3,2,0,2
RM1037,31,26-35,Yes,Travel_Frequently,523,Research & Development,2,3,Life Sciences,1,1464,2,Male,94,3,1,Laboratory Technician,4,Married,"$3,722.00",Upto 5k,21081,6,Y,Yes,13,3,3,80,1,7,2,1,2,2,2,2
RM1038,45,36-45,No,Travel_Rarely,1448,Research & Development,29,3,Technical Degree,1,1465,2,Male,55,3,3,Manufacturing Director,4,Married,"$9,380.00",5k-10k,14720,4,Y,Yes,18,3,4,80,2,10,4,4,3,1,1,2
RM1039,48,46-55,No,Travel_Rarely,1221,Sales,7,3,Marketing,1,1466,3,Male,96,3,2,Sales Executive,1,Divorced,"$5,486.00",5k-10k,24795,4,Y,No,11,3,1,80,3,15,3,3,2,2,2,2
RM104,34,26-35,No,Travel_Rarely,665,Research & Development,6,4,Other,1,138,1,Female,41,3,2,Research Scientist,3,Single,"$4,809.00",Upto 5k,12482,1,Y,No,14,3,3,80,0,16,3,3,16,13,2,10
RM1040,34,26-35,Yes,Travel_Rarely,1107,Human Resources,9,4,Technical Degree,1,1467,1,Female,52,3,1,Human Resources,3,Married,"$2,742.00",Upto 5k,3072,1,Y,No,15,3,4,80,0,2,0,3,2,2,2,2
RM1041,40,36-45,No,Non-Travel,218,Research & Development,8,1,Medical,1,1468,4,Male,55,2,3,Research Director,2,Divorced,"$13,757.00",10k-15k,25178,2,Y,No,11,3,3,80,1,16,5,3,9,8,4,8
RM1042,28,26-35,No,Travel_Rarely,866,Sales,5,3,Medical,1,1469,4,Male,84,3,2,Sales Executive,1,Single,"$8,463.00",5k-10k,23490,0,Y,No,18,3,4,80,0,6,4,3,5,4,1,3
RM1043,44,36-45,No,Non-Travel,981,Research & Development,5,3,Life Sciences,1,1471,3,Male,90,2,1,Laboratory Technician,3,Single,"$3,162.00",Upto 5k,7973,3,Y,No,14,3,4,80,0,7,5,3,5,2,0,3
RM1044,53,46-55,No,Travel_Rarely,447,Research & Development,2,3,Medical,1,1472,4,Male,39,4,4,Research Director,2,Single,"$16,598.00",15k+,19764,4,Y,No,12,3,2,80,0,35,2,2,9,8,8,8
RM1045,49,46-55,No,Travel_Rarely,1495,Research & Development,5,4,Technical Degree,1,1473,1,Male,96,3,2,Healthcare Representative,3,Married,"$6,651.00",5k-10k,21534,2,Y,No,14,3,2,80,1,20,0,2,3,2,1,2
RM1046,40,36-45,No,Travel_Rarely,896,Research & Development,2,3,Medical,1,1474,3,Male,68,3,1,Research Scientist,3,Divorced,"$2,345.00",Upto 5k,8045,2,Y,No,14,3,3,80,1,8,3,4,3,1,1,2
RM1047,44,36-45,No,Travel_Rarely,1467,Research & Development,20,3,Life Sciences,1,1475,4,Male,49,3,1,Research Scientist,2,Single,"$3,420.00",Upto 5k,21158,1,Y,No,13,3,3,80,0,6,3,2,5,2,1,3
RM1048,33,26-35,No,Travel_Frequently,430,Sales,7,3,Medical,1,1477,4,Male,54,3,2,Sales Executive,1,Married,"$4,373.00",Upto 5k,17456,0,Y,No,14,3,1,80,2,5,2,3,4,3,0,3
RM1049,34,26-35,No,Travel_Rarely,1326,Sales,3,3,Other,1,1478,4,Male,81,1,2,Sales Executive,1,Single,"$4,759.00",Upto 5k,15891,3,Y,No,18,3,4,80,0,15,2,3,13,9,3,12
RM105,37,36-45,No,Non-Travel,1040,Research & Development,2,2,Life Sciences,1,139,3,Male,100,2,2,Healthcare Representative,4,Divorced,"$5,163.00",5k-10k,15850,5,Y,No,14,3,4,80,1,17,2,4,1,0,0,0
RM1050,30,26-35,No,Travel_Rarely,1358,Sales,16,1,Life Sciences,1,1479,4,Male,96,3,2,Sales Executive,3,Married,"$5,301.00",5k-10k,2939,8,Y,No,15,3,3,80,2,4,2,2,2,1,2,2
RM1051,42,36-45,No,Travel_Frequently,748,Research & Development,9,2,Medical,1,1480,1,Female,74,3,1,Laboratory Technician,4,Single,"$3,673.00",Upto 5k,16458,1,Y,No,13,3,3,80,0,12,3,3,12,9,5,8
RM1052,44,36-45,No,Travel_Frequently,383,Sales,1,5,Marketing,1,1481,1,Female,79,3,2,Sales Executive,3,Married,"$4,768.00",Upto 5k,9282,7,Y,No,12,3,3,80,1,11,4,2,1,0,0,0
RM1053,30,26-35,No,Non-Travel,990,Research & Development,7,3,Technical Degree,1,1482,3,Male,64,3,1,Research Scientist,3,Divorced,"$1,274.00",Upto 5k,7152,1,Y,No,13,3,2,80,2,1,2,2,1,0,0,0
RM1054,57,55+,No,Travel_Rarely,405,Research & Development,1,2,Life Sciences,1,1483,2,Male,93,4,2,Research Scientist,3,Married,"$4,900.00",Upto 5k,2721,0,Y,No,24,4,1,80,1,13,2,2,12,9,2,8
RM1055,49,46-55,No,Travel_Rarely,1490,Research & Development,7,4,Life Sciences,1,1484,3,Male,35,3,3,Healthcare Representative,2,Divorced,"$10,466.00",10k-15k,20948,3,Y,No,14,3,2,80,2,29,3,3,8,7,0,7
RM1056,34,26-35,No,Travel_Frequently,829,Research & Development,15,3,Medical,1,1485,2,Male,71,3,4,Research Director,1,Divorced,"$17,007.00",15k+,11929,7,Y,No,14,3,4,80,2,16,3,2,14,8,6,9
RM1057,28,26-35,Yes,Travel_Frequently,1496,Sales,1,3,Technical Degree,1,1486,1,Male,92,3,1,Sales Representative,3,Married,"$2,909.00",Upto 5k,15747,3,Y,No,15,3,4,80,1,5,3,4,3,2,1,2
RM1058,29,26-35,Yes,Travel_Frequently,115,Sales,13,3,Technical Degree,1,1487,1,Female,51,3,2,Sales Executive,2,Single,"$5,765.00",5k-10k,17485,5,Y,No,11,3,1,80,0,7,4,1,5,3,0,0
RM1059,34,26-35,Yes,Travel_Rarely,790,Sales,24,4,Medical,1,1489,1,Female,40,2,2,Sales Executive,2,Single,"$4,599.00",Upto 5k,7815,0,Y,Yes,23,4,3,80,0,16,2,4,15,9,10,10
RM106,59,55+,No,Non-Travel,1420,Human Resources,2,4,Human Resources,1,140,3,Female,32,2,5,Manager,4,Married,"$18,844.00",15k+,21922,9,Y,No,21,4,4,80,1,30,3,3,3,2,2,2
RM1060,35,26-35,No,Travel_Rarely,660,Sales,7,1,Life Sciences,1,1492,4,Male,76,3,1,Sales Representative,3,Married,"$2,404.00",Upto 5k,16192,1,Y,No,13,3,1,80,1,1,3,3,1,0,0,0
RM1061,24,18-25,Yes,Travel_Frequently,381,Research & Development,9,3,Medical,1,1494,2,Male,89,3,1,Laboratory Technician,1,Single,"$3,172.00",Upto 5k,16998,2,Y,Yes,11,3,3,80,0,4,2,2,0,0,0,0
RM1062,24,18-25,No,Non-Travel,830,Sales,13,2,Life Sciences,1,1495,4,Female,78,3,1,Sales Representative,2,Married,"$2,033.00",Upto 5k,7103,1,Y,No,13,3,3,80,1,1,2,3,1,0,0,0
RM1063,44,36-45,No,Travel_Frequently,1193,Research & Development,2,1,Medical,1,1496,2,Male,86,3,3,Manufacturing Director,3,Single,"$10,209.00",10k-15k,19719,5,Y,Yes,18,3,2,80,0,16,2,2,2,2,2,2
RM1064,29,26-35,No,Travel_Rarely,1246,Sales,19,3,Life Sciences,1,1497,3,Male,77,2,2,Sales Executive,3,Divorced,"$8,620.00",5k-10k,23757,1,Y,No,14,3,3,80,2,10,3,3,10,7,0,4
RM1065,30,26-35,No,Travel_Rarely,330,Human Resources,1,3,Life Sciences,1,1499,3,Male,46,3,1,Human Resources,3,Divorced,"$2,064.00",Upto 5k,15428,0,Y,No,21,4,1,80,1,6,3,4,5,3,1,3
RM1066,55,46-55,No,Travel_Rarely,1229,Research & Development,4,4,Life Sciences,1,1501,4,Male,30,3,2,Healthcare Representative,3,Married,"$4,035.00",Upto 5k,16143,0,Y,Yes,16,3,2,80,0,4,2,3,3,2,1,2
RM1067,33,26-35,No,Travel_Rarely,1099,Research & Development,4,4,Medical,1,1502,1,Female,82,2,1,Laboratory Technician,2,Married,"$3,838.00",Upto 5k,8192,8,Y,No,11,3,4,80,0,8,5,3,5,4,0,2
RM1068,47,46-55,No,Travel_Rarely,571,Sales,14,3,Medical,1,1503,3,Female,78,3,2,Sales Executive,3,Married,"$4,591.00",Upto 5k,24200,3,Y,Yes,17,3,3,80,1,11,4,2,5,4,1,2
RM1069,28,26-35,Yes,Travel_Frequently,289,Research & Development,2,2,Medical,1,1504,3,Male,38,2,1,Laboratory Technician,1,Single,"$2,561.00",Upto 5k,5355,7,Y,No,11,3,3,80,0,8,2,2,0,0,0,0
RM107,50,46-55,No,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,1,141,1,Female,73,3,5,Research Director,2,Married,"$18,172.00",15k+,9755,3,Y,Yes,19,3,1,80,0,28,1,2,8,3,0,7
RM1070,28,26-35,No,Travel_Rarely,1423,Research & Development,1,3,Life Sciences,1,1506,1,Male,72,2,1,Research Scientist,3,Divorced,"$1,563.00",Upto 5k,12530,1,Y,No,14,3,4,80,1,1,2,1,1,0,0,0
RM1071,28,26-35,No,Travel_Frequently,467,Sales,7,3,Life Sciences,1,1507,3,Male,55,3,2,Sales Executive,1,Single,"$4,898.00",Upto 5k,11827,0,Y,No,14,3,4,80,0,5,5,3,4,2,1,3
RM1072,49,46-55,No,Travel_Rarely,271,Research & Development,3,2,Medical,1,1509,3,Female,43,2,2,Laboratory Technician,1,Married,"$4,789.00",Upto 5k,23070,4,Y,No,25,4,1,80,1,10,3,3,3,2,1,2
RM1073,29,26-35,No,Travel_Frequently,410,Research & Development,2,1,Life Sciences,1,1513,4,Female,97,3,1,Laboratory Technician,2,Married,"$3,180.00",Upto 5k,4668,0,Y,No,13,3,3,80,3,4,3,3,3,2,0,2
RM1074,28,26-35,No,Travel_Rarely,1083,Research & Development,29,1,Life Sciences,1,1514,3,Male,96,1,2,Manufacturing Director,2,Married,"$6,549.00",5k-10k,3173,1,Y,No,14,3,2,80,2,8,2,2,8,6,1,7
RM1075,33,26-35,No,Travel_Rarely,516,Research & Development,8,5,Life Sciences,1,1515,4,Male,69,3,2,Healthcare Representative,3,Single,"$6,388.00",5k-10k,22049,2,Y,Yes,17,3,1,80,0,14,6,3,0,0,0,0
RM1076,32,26-35,No,Travel_Rarely,495,Research & Development,10,3,Medical,1,1516,3,Male,64,3,3,Manager,4,Single,"$11,244.00",10k-15k,21072,2,Y,No,25,4,2,80,0,10,5,4,5,2,0,0
RM1077,54,46-55,No,Travel_Frequently,1050,Research & Development,11,4,Medical,1,1520,2,Female,87,3,4,Manager,4,Divorced,"$16,032.00",15k+,24456,3,Y,No,20,4,1,80,1,26,2,3,14,9,1,12
RM1078,29,26-35,Yes,Travel_Rarely,224,Research & Development,1,4,Technical Degree,1,1522,1,Male,100,2,1,Research Scientist,1,Single,"$2,362.00",Upto 5k,7568,6,Y,No,13,3,3,80,0,11,2,1,9,7,0,7
RM1079,44,36-45,No,Travel_Rarely,136,Research & Development,28,3,Life Sciences,1,1523,4,Male,32,3,4,Research Director,1,Married,"$16,328.00",15k+,22074,3,Y,No,13,3,3,80,1,24,1,4,20,6,14,17
RM108,25,18-25,Yes,Travel_Rarely,240,Sales,5,3,Marketing,1,142,3,Male,46,2,2,Sales Executive,3,Single,"$5,744.00",5k-10k,26959,1,Y,Yes,11,3,4,80,0,6,1,3,6,4,0,3
RM1080,39,36-45,No,Travel_Rarely,1089,Research & Development,6,3,Life Sciences,1,1525,2,Female,32,3,3,Manufacturing Director,2,Single,"$8,376.00",5k-10k,9150,4,Y,No,18,3,4,80,0,9,3,3,2,0,2,2
RM1081,46,46-55,No,Travel_Rarely,228,Sales,3,3,Life Sciences,1,1527,3,Female,51,3,4,Manager,2,Married,"$16,606.00",15k+,11380,8,Y,No,12,3,4,80,1,23,2,4,13,12,5,1
RM1082,35,26-35,No,Travel_Rarely,1029,Research & Development,16,3,Life Sciences,1,1529,4,Female,91,2,3,Healthcare Representative,2,Single,"$8,606.00",5k-10k,21195,1,Y,No,19,3,4,80,0,11,3,1,11,8,3,3
RM1083,23,18-25,No,Travel_Rarely,507,Research & Development,20,1,Life Sciences,1,1533,1,Male,97,3,2,Laboratory Technician,3,Single,"$2,272.00",Upto 5k,24812,0,Y,No,14,3,2,80,0,5,2,3,4,3,1,2
RM1084,40,36-45,Yes,Travel_Rarely,676,Research & Development,9,4,Life Sciences,1,1534,4,Male,86,3,1,Laboratory Technician,1,Single,"$2,018.00",Upto 5k,21831,3,Y,No,14,3,2,80,0,15,3,1,5,4,1,0
RM1085,34,26-35,No,Travel_Rarely,971,Sales,1,3,Technical Degree,1,1535,4,Male,64,2,3,Sales Executive,3,Married,"$7,083.00",5k-10k,12288,1,Y,Yes,14,3,4,80,0,10,3,3,10,9,8,6
RM1086,31,26-35,Yes,Travel_Frequently,561,Research & Development,3,3,Life Sciences,1,1537,4,Female,33,3,1,Research Scientist,3,Single,"$4,084.00",Upto 5k,4156,1,Y,No,12,3,1,80,0,7,2,1,7,2,7,7
RM1087,50,46-55,No,Travel_Frequently,333,Research & Development,22,5,Medical,1,1539,3,Male,88,1,4,Research Director,4,Single,"$14,411.00",10k-15k,24450,1,Y,Yes,13,3,4,80,0,32,2,3,32,6,13,9
RM1088,34,26-35,No,Travel_Rarely,1440,Sales,7,2,Technical Degree,1,1541,2,Male,55,3,1,Sales Representative,3,Married,"$2,308.00",Upto 5k,4944,0,Y,Yes,25,4,2,80,1,12,4,3,11,10,5,7
RM1089,42,36-45,No,Travel_Rarely,1210,Research & Development,2,3,Medical,1,1542,3,Male,68,2,1,Laboratory Technician,2,Married,"$4,841.00",Upto 5k,24052,4,Y,No,14,3,2,80,1,4,3,3,1,0,0,0
RM109,25,18-25,No,Travel_Rarely,1280,Research & Development,7,1,Medical,1,143,4,Male,64,2,1,Research Scientist,4,Married,"$2,889.00",Upto 5k,26897,1,Y,No,11,3,3,80,2,2,2,3,2,2,2,1
RM1090,37,36-45,No,Travel_Rarely,674,Research & Development,13,3,Medical,1,1543,1,Male,47,3,2,Research Scientist,4,Married,"$4,285.00",Upto 5k,3031,1,Y,No,17,3,1,80,0,10,2,3,10,8,3,7
RM1091,29,26-35,No,Travel_Rarely,441,Research & Development,8,1,Other,1,1544,3,Female,39,1,2,Healthcare Representative,1,Married,"$9,715.00",5k-10k,7288,3,Y,No,13,3,3,80,1,9,3,3,7,7,0,7
RM1092,33,26-35,No,Travel_Rarely,575,Research & Development,25,3,Life Sciences,1,1545,4,Male,44,2,2,Manufacturing Director,2,Single,"$4,320.00",Upto 5k,24152,1,Y,No,13,3,4,80,0,5,2,3,5,3,0,2
RM1093,45,36-45,No,Travel_Rarely,950,Research & Development,28,3,Technical Degree,1,1546,4,Male,97,3,1,Research Scientist,4,Married,"$2,132.00",Upto 5k,4585,4,Y,No,20,4,4,80,1,8,3,3,5,4,0,3
RM1094,42,36-45,No,Travel_Frequently,288,Research & Development,2,3,Life Sciences,1,1547,4,Male,40,3,3,Healthcare Representative,4,Married,"$10,124.00",10k-15k,18611,2,Y,Yes,14,3,3,80,1,24,3,1,20,8,13,9
RM1095,40,36-45,No,Travel_Rarely,1342,Sales,9,2,Medical,1,1548,1,Male,47,3,2,Sales Executive,1,Married,"$5,473.00",5k-10k,19345,0,Y,No,12,3,4,80,0,9,5,4,8,4,7,1
RM1096,33,26-35,No,Travel_Rarely,589,Research & Development,28,4,Life Sciences,1,1549,2,Male,79,3,2,Laboratory Technician,3,Married,"$5,207.00",5k-10k,22949,1,Y,Yes,12,3,2,80,1,15,3,3,15,14,5,7
RM1097,40,36-45,No,Travel_Rarely,898,Human Resources,6,2,Medical,1,1550,3,Male,38,3,4,Manager,4,Single,"$16,437.00",15k+,17381,1,Y,Yes,21,4,4,80,0,21,2,3,21,7,7,7
RM1098,24,18-25,No,Travel_Rarely,350,Research & Development,21,2,Technical Degree,1,1551,3,Male,57,2,1,Laboratory Technician,1,Divorced,"$2,296.00",Upto 5k,10036,0,Y,No,14,3,2,80,3,2,3,3,1,1,0,0
RM1099,40,36-45,No,Non-Travel,1142,Research & Development,8,2,Life Sciences,1,1552,4,Male,72,3,2,Healthcare Representative,4,Divorced,"$4,069.00",Upto 5k,8841,3,Y,Yes,18,3,3,80,0,8,2,3,2,2,2,2
RM110,22,18-25,No,Travel_Rarely,534,Research & Development,15,3,Medical,1,144,2,Female,59,3,1,Laboratory Technician,4,Single,"$2,871.00",Upto 5k,23785,1,Y,No,15,3,3,80,0,1,5,3,0,0,0,0
RM1100,45,36-45,No,Travel_Rarely,538,Research & Development,1,4,Technical Degree,1,1553,1,Male,66,3,3,Healthcare Representative,2,Divorced,"$7,441.00",5k-10k,20933,1,Y,No,12,3,1,80,3,10,4,3,10,8,7,7
RM1101,35,26-35,No,Travel_Rarely,1402,Sales,28,4,Life Sciences,1,1554,2,Female,98,2,1,Sales Representative,3,Married,"$2,430.00",Upto 5k,26204,0,Y,No,23,4,1,80,2,6,5,3,5,3,4,2
RM1102,32,26-35,No,Travel_Rarely,824,Research & Development,5,2,Life Sciences,1,1555,4,Female,67,2,2,Research Scientist,2,Married,"$5,878.00",5k-10k,15624,3,Y,No,12,3,1,80,1,12,2,3,7,1,2,5
RM1103,36,36-45,No,Travel_Rarely,1157,Sales,2,4,Life Sciences,1,1556,3,Male,70,3,1,Sales Representative,4,Single,"$2,644.00",Upto 5k,17001,3,Y,Yes,21,4,4,80,0,7,3,2,3,2,1,2
RM1104,48,46-55,No,Travel_Rarely,492,Sales,16,4,Life Sciences,1,1557,3,Female,96,3,2,Sales Executive,3,Divorced,"$6,439.00",5k-10k,13693,8,Y,No,14,3,3,80,1,18,2,3,8,7,7,7
RM1105,29,26-35,No,Travel_Rarely,598,Research & Development,9,3,Life Sciences,1,1558,3,Male,91,4,1,Research Scientist,3,Married,"$2,451.00",Upto 5k,22376,6,Y,No,18,3,1,80,2,5,2,2,1,0,0,0
RM1106,33,26-35,No,Travel_Rarely,1242,Sales,8,4,Life Sciences,1,1560,1,Male,46,3,2,Sales Executive,1,Married,"$6,392.00",5k-10k,10589,2,Y,No,13,3,4,80,1,8,6,1,2,2,2,2
RM1107,30,26-35,Yes,Travel_Rarely,740,Sales,1,3,Life Sciences,1,1562,2,Male,64,2,2,Sales Executive,1,Married,"$9,714.00",5k-10k,5323,1,Y,No,11,3,4,80,1,10,4,3,10,8,6,7
RM1108,38,36-45,No,Travel_Frequently,888,Human Resources,10,4,Human Resources,1,1563,3,Male,71,3,2,Human Resources,3,Married,"$6,077.00",5k-10k,14814,3,Y,No,11,3,3,80,0,10,2,3,6,3,1,2
RM1109,35,26-35,No,Travel_Rarely,992,Research & Development,1,3,Medical,1,1564,4,Male,68,2,1,Laboratory Technician,1,Single,"$2,450.00",Upto 5k,21731,1,Y,No,19,3,2,80,0,3,3,3,3,0,1,2
RM111,51,46-55,No,Travel_Frequently,1456,Research & Development,1,4,Medical,1,145,1,Female,30,2,3,Healthcare Representative,1,Single,"$7,484.00",5k-10k,25796,3,Y,No,20,4,3,80,0,23,1,2,13,12,12,8
RM1110,30,26-35,No,Travel_Rarely,1288,Sales,29,4,Technical Degree,1,1568,3,Male,33,3,3,Sales Executive,2,Married,"$9,250.00",5k-10k,17799,3,Y,No,12,3,2,80,1,9,3,3,4,2,1,3
RM1111,35,26-35,Yes,Travel_Rarely,104,Research & Development,2,3,Life Sciences,1,1569,1,Female,69,3,1,Laboratory Technician,1,Divorced,"$2,074.00",Upto 5k,26619,1,Y,Yes,12,3,4,80,1,1,2,3,1,0,0,0
RM1112,53,46-55,Yes,Travel_Rarely,607,Research & Development,2,5,Technical Degree,1,1572,3,Female,78,2,3,Manufacturing Director,4,Married,"$10,169.00",10k-15k,14618,0,Y,No,16,3,2,80,1,34,4,3,33,7,1,9
RM1113,38,36-45,Yes,Travel_Rarely,903,Research & Development,2,3,Medical,1,1573,3,Male,81,3,2,Manufacturing Director,2,Married,"$4,855.00",Upto 5k,7653,4,Y,No,11,3,1,80,2,7,2,3,5,2,1,4
RM1114,32,26-35,No,Non-Travel,1200,Research & Development,1,4,Technical Degree,1,1574,4,Male,62,3,2,Research Scientist,1,Married,"$4,087.00",Upto 5k,25174,4,Y,No,14,3,2,80,1,9,3,2,6,5,1,2
RM1115,48,46-55,No,Travel_Rarely,1108,Research & Development,15,4,Other,1,1576,3,Female,65,3,1,Research Scientist,1,Married,"$2,367.00",Upto 5k,16530,8,Y,No,12,3,4,80,1,10,3,2,8,2,7,6
RM1116,34,26-35,No,Travel_Rarely,479,Research & Development,7,4,Medical,1,1577,1,Male,35,3,1,Research Scientist,4,Single,"$2,972.00",Upto 5k,22061,1,Y,No,13,3,3,80,0,1,4,1,1,0,0,0
RM1117,55,46-55,No,Travel_Rarely,685,Sales,26,5,Marketing,1,1578,3,Male,60,2,5,Manager,4,Married,"$19,586.00",15k+,23037,1,Y,No,21,4,3,80,1,36,3,3,36,6,2,13
RM1118,34,26-35,No,Travel_Rarely,1351,Research & Development,1,4,Life Sciences,1,1580,2,Male,45,3,2,Research Scientist,4,Married,"$5,484.00",5k-10k,13008,9,Y,No,17,3,2,80,1,9,3,2,2,2,2,1
RM1119,26,26-35,No,Travel_Rarely,474,Research & Development,3,3,Life Sciences,1,1581,1,Female,89,3,1,Research Scientist,4,Married,"$2,061.00",Upto 5k,11133,1,Y,No,21,4,1,80,0,1,5,3,1,0,0,0
RM112,34,26-35,Yes,Travel_Frequently,658,Research & Development,7,3,Life Sciences,1,147,1,Male,66,1,2,Laboratory Technician,3,Single,"$6,074.00",5k-10k,22887,1,Y,Yes,24,4,4,80,0,9,3,3,9,7,0,6
